datetime (UTC),"coordinates (lat,lon)",model (name),model elevation (surface),utc_offset (hrs),temperature (degC),wind_speed (m/s),wind_direction (deg),total_cloud_cover (0-1)
2015-02-10 21:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.35,2.72,256.34,1.0
2015-02-10 22:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.04,2.46,256.99,1.0
2015-02-10 23:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.43,2.47,254.27,1.0
2015-02-11 00:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.44,2.51,251.63,1.0
2015-02-11 01:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.39,2.41,249.72,0.99
2015-02-11 02:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.33,2.35,238.91,1.0
2015-02-11 03:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.33,2.23,236.85,0.98
2015-02-11 04:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.33,2.27,241.05,0.98
2015-02-11 05:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.2,2.33,238.93,0.99
2015-02-11 06:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.2,2.22,242.86,0.98
2015-02-11 07:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.19,2.12,241.62,1.0
2015-02-11 08:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.06,2.61,259.53,1.0
2015-02-11 09:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.88,2.24,253.35,1.0
2015-02-11 10:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.94,1.92,251.31,1.0
2015-02-11 11:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.95,1.88,242.18,1.0
2015-02-11 12:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.85,2.17,235.35,1.0
2015-02-11 13:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.9,2.33,229.8,1.0
2015-02-11 14:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.89,2.48,227.09,1.0
2015-02-11 15:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.01,2.12,223.37,1.0
2015-02-11 16:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.92,2.0,216.42,0.99
2015-02-11 17:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.88,2.25,220.44,0.97
2015-02-11 18:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.83,2.37,223.76,0.99
2015-02-11 19:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.82,2.42,225.89,0.97
2015-02-11 20:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.49,2.53,225.44,0.93
2015-02-11 21:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.39,2.66,223.93,0.93
2015-02-11 22:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.42,2.35,216.16,0.98
2015-02-11 23:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.24,2.58,210.68,0.97
2015-02-12 00:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.1,3.0,212.06,0.87
2015-02-12 01:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.07,3.27,213.36,0.98
2015-02-12 02:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-0.18,3.52,218.45,0.96
2015-02-12 03:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-0.13,3.61,222.03,0.98
2015-02-12 04:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-0.17,3.57,221.93,0.96
2015-02-12 05:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-0.2,3.56,225.31,0.92
2015-02-12 06:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-0.15,3.67,226.11,0.95
2015-02-12 07:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-0.11,4.22,226.33,0.95
2015-02-12 08:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-0.13,5.36,236.28,1.0
2015-02-12 09:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.0,4.82,236.17,1.0
2015-02-12 10:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.33,4.57,231.1,1.0
2015-02-12 11:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.37,4.38,232.02,1.0
2015-02-12 12:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.49,4.34,232.04,1.0
2015-02-12 13:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.46,4.24,232.01,1.0
2015-02-12 14:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.43,4.13,233.84,1.0
2015-02-12 15:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.46,3.29,230.83,0.98
2015-02-12 16:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.4,3.24,226.98,0.93
2015-02-12 17:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.4,3.36,227.95,0.85
2015-02-12 18:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.33,3.32,230.44,0.87
2015-02-12 19:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.24,3.12,235.06,0.95
2015-02-12 20:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.17,2.98,239.42,0.88
2015-02-12 21:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.15,2.64,242.89,0.93
2015-02-12 22:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.23,1.93,237.98,0.89
2015-02-12 23:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.14,1.54,239.79,0.99
2015-02-13 00:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.13,1.43,238.22,0.9
2015-02-13 01:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.33,1.25,232.87,0.94
2015-02-13 02:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.1,1.3,225.39,0.95
2015-02-13 03:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-0.05,1.31,213.97,1.0
2015-02-13 04:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-0.01,1.54,207.01,0.99
2015-02-13 05:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-0.26,1.74,197.25,0.99
2015-02-13 06:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-0.14,1.89,190.9,0.99
2015-02-13 07:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-0.17,2.18,191.43,0.97
2015-02-13 08:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.17,2.37,193.78,0.98
2015-02-13 09:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.25,2.76,196.01,1.0
2015-02-13 10:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.62,2.77,197.67,1.0
2015-02-13 11:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.8,2.81,193.79,1.0
2015-02-13 12:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.98,2.84,192.91,1.0
2015-02-13 13:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.13,2.83,187.75,1.0
2015-02-13 14:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.92,2.85,181.52,1.0
2015-02-13 15:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.91,2.39,172.59,0.98
2015-02-13 16:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.83,2.66,171.26,0.97
2015-02-13 17:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.58,2.94,176.28,0.93
2015-02-13 18:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.41,3.04,182.14,0.9
2015-02-13 19:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.42,2.93,183.85,0.68
2015-02-13 20:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.09,2.69,180.77,0.38
2015-02-13 21:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.01,2.66,179.4,0.19
2015-02-13 22:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-0.71,2.65,176.18,0.14
2015-02-13 23:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-0.98,2.81,174.09,0.13
2015-02-14 00:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-1.32,2.95,174.36,0.15
2015-02-14 01:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-1.4,3.06,175.51,0.04
2015-02-14 02:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-1.52,3.08,177.59,0.01
2015-02-14 03:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-1.58,3.15,178.01,0.01
2015-02-14 04:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-1.49,3.01,177.16,0.02
2015-02-14 05:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-1.69,2.9,176.17,0.02
2015-02-14 06:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-1.65,2.92,176.0,0.0
2015-02-14 07:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-1.4,3.28,176.26,0.0
2015-02-14 08:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-0.31,3.29,179.12,0.0
2015-02-14 09:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.19,3.21,182.84,0.0
2015-02-14 10:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,2.44,2.91,186.51,0.0
2015-02-14 11:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,3.03,2.72,184.63,0.0
2015-02-14 12:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,3.45,2.67,184.41,0.0
2015-02-14 13:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,3.74,2.63,180.08,0.0
2015-02-14 14:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,3.42,2.09,173.05,0.0
2015-02-14 15:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,2.26,1.87,164.22,0.0
2015-02-14 16:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.87,2.2,164.47,0.0
2015-02-14 17:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-0.64,2.25,167.5,0.0
2015-02-14 18:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-0.95,2.25,170.97,0.0
2015-02-14 19:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-1.49,2.35,169.45,0.0
2015-02-14 20:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-1.42,2.5,162.96,0.0
2015-02-14 21:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-1.39,2.16,151.64,0.0
2015-02-14 22:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-1.22,1.95,137.56,0.0
2015-02-14 23:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-1.31,1.68,124.44,0.0
2015-02-15 00:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-1.33,1.55,98.2,0.0
2015-02-15 01:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-2.48,1.93,76.29,0.04
2015-02-15 02:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-2.12,2.0,61.26,0.12
2015-02-15 03:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-1.54,2.07,49.06,0.38
2015-02-15 04:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-1.01,2.92,47.33,0.7
2015-02-15 05:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-0.67,3.52,49.16,0.96
2015-02-15 06:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-0.53,3.84,51.17,1.0
2015-02-15 07:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-0.37,4.21,55.09,1.0
2015-02-15 08:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.22,4.56,62.41,0.99
2015-02-15 09:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.0,5.21,72.1,1.0
2015-02-15 10:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.44,4.38,76.34,1.0
2015-02-15 11:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.98,4.52,77.39,1.0
2015-02-15 12:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.37,4.67,72.22,1.0
2015-02-15 13:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.55,5.05,66.05,0.97
2015-02-15 14:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.84,4.96,61.66,0.96
2015-02-15 15:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.48,5.66,64.3,0.9
2015-02-15 16:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-0.04,5.96,69.14,0.68
2015-02-15 17:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-1.73,6.04,75.03,0.38
2015-02-15 18:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-2.03,5.85,78.9,0.12
2015-02-15 19:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-2.19,5.65,81.99,0.08
2015-02-15 20:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-3.4,5.55,83.77,0.03
2015-02-15 21:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-3.46,5.46,85.27,0.0
2015-02-15 22:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-4.55,5.51,87.34,0.0
2015-02-15 23:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-4.7,5.5,90.33,0.0
2015-02-16 00:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-4.93,5.28,92.98,0.0
2015-02-16 01:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-5.08,5.02,95.38,0.0
2015-02-16 02:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-6.17,4.68,96.2,0.0
2015-02-16 03:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-6.51,4.58,96.77,0.0
2015-02-16 04:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-6.67,4.36,97.97,0.0
2015-02-16 05:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-7.68,4.42,97.86,0.0
2015-02-16 06:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-7.87,4.63,98.41,0.0
2015-02-16 07:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-7.7,4.93,101.19,0.0
2015-02-16 08:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-5.33,5.15,107.26,0.0
2015-02-16 09:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-4.83,5.16,111.28,0.0
2015-02-16 10:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-2.47,4.9,112.52,0.0
2015-02-16 11:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-2.08,5.01,113.92,0.0
2015-02-16 12:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-1.84,5.04,115.63,0.0
2015-02-16 13:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-1.77,4.97,116.27,0.0
2015-02-16 14:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-2.06,4.58,113.7,0.0
2015-02-16 15:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-2.2,4.27,113.85,0.0
2015-02-16 16:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-2.74,4.38,118.0,0.0
2015-02-16 17:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-4.83,4.56,123.62,0.0
2015-02-16 18:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-4.9,4.7,129.03,0.0
2015-02-16 19:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-4.98,4.84,133.46,0.0
2015-02-16 20:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-5.56,4.97,138.98,0.0
2015-02-16 21:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-5.44,4.95,144.06,0.0
2015-02-16 22:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-5.9,5.14,150.83,0.0
2015-02-16 23:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-5.9,5.19,154.32,0.0
2015-02-17 00:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-6.01,5.23,157.87,0.0
2015-02-17 01:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-6.09,5.22,158.96,0.0
2015-02-17 02:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-6.63,5.22,159.84,0.0
2015-02-17 03:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-6.73,5.2,161.78,0.0
2015-02-17 04:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-6.8,5.2,163.93,0.0
2015-02-17 05:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-7.26,5.13,166.33,0.0
2015-02-17 06:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-7.4,5.05,168.87,0.0
2015-02-17 07:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-7.11,4.86,170.62,0.0
2015-02-17 08:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-3.71,5.22,170.76,0.0
2015-02-17 09:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-3.09,5.76,173.83,0.0
2015-02-17 10:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-0.57,5.92,174.92,0.0
2015-02-17 11:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-0.08,6.2,174.06,0.0
2015-02-17 12:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.33,6.28,173.23,0.0
2015-02-17 13:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.61,6.15,172.21,0.0
2015-02-17 14:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.7,5.83,172.99,0.0
2015-02-17 15:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.58,5.6,177.08,0.0
2015-02-17 16:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.27,5.47,179.76,0.0
2015-02-17 17:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-1.36,5.65,182.93,0.0
2015-02-17 18:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-1.68,5.75,187.68,0.0
2015-02-17 19:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-1.9,5.77,192.92,0.0
2015-02-17 20:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-2.49,5.77,197.55,0.0
2015-02-17 21:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-2.58,5.72,200.85,0.0
2015-02-17 22:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-3.22,5.78,204.6,0.0
2015-02-17 23:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-3.49,5.47,206.51,0.0
2015-02-18 00:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-3.72,5.37,206.07,0.0
2015-02-18 01:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-3.99,5.27,206.46,0.0
2015-02-18 02:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-4.43,5.2,208.69,0.0
2015-02-18 03:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-4.69,5.2,211.89,0.0
2015-02-18 04:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-4.9,4.85,220.81,0.09
2015-02-18 05:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-4.88,5.09,219.5,0.06
2015-02-18 06:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-4.8,4.99,227.79,0.3
2015-02-18 07:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-4.45,4.74,231.1,0.92
2015-02-18 08:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-2.21,4.84,234.72,0.98
2015-02-18 09:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-1.64,5.14,239.34,0.99
2015-02-18 10:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.28,5.22,244.34,0.93
2015-02-18 11:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.3,5.46,246.69,0.95
2015-02-18 12:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.42,5.7,252.83,0.98
2015-02-18 13:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.19,5.88,258.16,0.98
2015-02-18 14:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.55,5.26,261.29,0.96
2015-02-18 15:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.49,5.14,262.45,0.98
2015-02-18 16:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.46,4.9,261.51,0.99
2015-02-18 17:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.45,5.02,260.46,1.0
2015-02-18 18:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.5,5.17,260.05,1.0
2015-02-18 19:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.49,5.03,260.74,1.0
2015-02-18 20:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.52,5.08,260.12,1.0
2015-02-18 21:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.48,5.36,260.86,1.0
2015-02-18 22:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.45,5.09,259.67,1.0
2015-02-18 23:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.63,5.0,263.87,1.0
2015-02-19 00:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.59,5.04,261.84,1.0
2015-02-19 01:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.49,5.01,261.81,1.0
2015-02-19 02:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.68,4.76,260.83,1.0
2015-02-19 03:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.71,4.89,258.68,1.0
2015-02-19 04:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.76,5.01,261.31,1.0
2015-02-19 05:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.93,4.61,265.4,1.0
2015-02-19 06:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.93,4.3,263.69,1.0
2015-02-19 07:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.88,4.3,262.43,1.0
2015-02-19 08:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,2.25,4.4,262.86,1.0
2015-02-19 09:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,2.35,4.46,263.28,1.0
2015-02-19 10:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,2.88,4.19,260.92,1.0
2015-02-19 11:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,2.85,4.13,258.21,1.0
2015-02-19 12:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,2.93,4.33,257.81,1.0
2015-02-19 13:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,2.97,4.5,259.52,1.0
2015-02-19 14:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,2.97,4.47,260.8,1.0
2015-02-19 15:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,2.89,4.62,261.15,1.0
2015-02-19 16:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,2.79,4.9,266.55,1.0
2015-02-19 17:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,2.62,5.06,270.86,1.0
2015-02-19 18:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,2.62,4.87,271.73,0.98
2015-02-19 19:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,2.5,4.54,269.39,0.7
2015-02-19 20:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.95,4.33,266.1,0.45
2015-02-19 21:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.69,4.17,262.31,0.2
2015-02-19 22:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.33,3.88,257.33,0.35
2015-02-19 23:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.12,3.96,257.06,0.23
2015-02-20 00:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.09,3.91,257.81,0.52
2015-02-20 01:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.31,3.7,256.38,0.78
2015-02-20 02:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.1,3.58,252.2,0.78
2015-02-20 03:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.23,3.54,247.21,0.83
2015-02-20 04:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.48,3.4,243.19,0.86
2015-02-20 05:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.89,3.26,237.63,0.77
2015-02-20 06:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.52,3.16,232.34,0.88
2015-02-20 07:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.63,3.32,227.81,0.88
2015-02-20 08:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.89,3.41,224.06,0.94
2015-02-20 09:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,2.35,3.67,225.37,0.65
2015-02-20 10:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,4.13,3.82,227.77,0.32
2015-02-20 11:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,4.84,3.99,222.71,0.12
2015-02-20 12:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,5.32,4.27,217.51,0.05
2015-02-20 13:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,5.48,4.44,213.54,0.02
2015-02-20 14:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,5.25,4.06,212.22,0.08
2015-02-20 15:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,4.85,3.97,211.71,0.03
2015-02-20 16:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,4.05,3.96,205.94,0.01
2015-02-20 17:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.97,4.21,209.28,0.0
2015-02-20 18:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.75,4.36,209.75,0.06
